186540
426212
5845
216542
128448
283536
287138
162215
125425
309027
19533
269093
473631
64042
381664
239910
85824
258481
282637
365393
67155
79217
276441
29592
7391
311448
182130
268922
375866
21736
345454
255113
13740
41457
237771
350153
52155
116865
56735
136429
86520
95180
38075
299496
436191
206409
228810
17797
133685
476364
328633
47941
7496
213405
427704
62536
97744
297444
452452
18378
227446
275538
415225
256345
178638
9210
417139
60867
107310
91333
144910
38533
348232
130121
54394
57265
460767
221251
45488
53609
300795
37655
279029
118729
355972
91688
393412
221417
235048
248098
48814
121569
106468
447511
443723
72028
219524
399719
4318
63591
270546
114034
438159
131249
375064
61376
429136
211786
183973
4671
340555
280775
377313
92915
418489
88364
252843
247097
306390
32095
326055
96117
184715
11999
60232
260836
19771
221922
343519
55172
7242
212743
272535
226443
157599
125240
18755
259529
154197
252443
230223
143797
49747
223094
113316
2802
420758
75864
102124
496934
293088
243966
60110
82536
100961
437583
288238
351408
208278
402198
139983
439909
221707
262054
343860
196775
126782
98409
246379
430973
7477
185459
220856
405022
361275
52727
100479
484759
20366
74586
97564
29439
302075
18628
289810
464026
63106
259863
128894
122471
264404
398367
299443
43476
117805
340060
22310
108389
276174
265928
8333
324098
290119
450015
235521
69056
259991
78145
458691
401614
35
60672
440134
402064
12
328012
313676
86167
371186
56246
247719
285372
254862
109931
179579
427899
228560
9716
189371
103246
39268
171588
258974
303747
419449
82125
339505
290687
390247
137211
291330
95764
368776
65295
32401
185237
283463
101982
78683
56512
14842
162024
408940
138221
60179
108
97980
100542
113039
12026
268196
617
410111
218293
388194
426402
4651
99631
72252
129094
40103
458830
61756
101880
236867
181172
323177
458478
216577
388675
271082
325553
49665
20618
99229
119264
288469
224068
16549
143513
288167
95166
402425
271596
440376
103770
130547
281898
407885
457602
273238
114867
104797
299313
133771
73138
59539
457578
177403
53938
495650
84212
431532
81084
210686
91102
105347
261700
73486
172808
222784
113533
269601
85615
288309
412639
256691
110162
270522
396100
210957
7633
195486
193392
262511
191141
266777
437248
259975
287521
16709
72436
27175
401317
269443
288902
283485
85680
343571
54591
243402
13618
2008
249285
269479
441545
68864
265690
20149
141654
75548
156758
291655
14364
349521
400592
61931
247304
287596
325617
214028
248154
56087
105726
255678
2417
33406
185293
47041
379132
300207
230844
474504
324848
266571
103351
122844
217279
211072
88455
408444
105863
54816
118379
64352
46263
11431
208862
353343
96987
182605
407806
121206
49
309342
76674
222030
139447
281641
288543
343957
445983
226049
274066
217492
123555
115966
244920
81979
35454
341319
95692
219114
97672
10089
105503
103896
264755
274384
283317
217316
288271
233103
284496
170906
76
438110
231790
111331
221726
398514
105926
171322
22907
184996
330708
261473
74387
49536
465171
112738
120234
77501
94558
248712
96712
256039
402411
140413
62
180669
120459
97912
178528
